"","level","date","state_fips","state_code","county_fips","county","pop_stay_at_home","pop_not_stay_at_home","trips","trips_1","trips_1_3","trips_3_5","trips_5_10","trips_10_25","trips_25_50","trips_50_100","trips_100_250","trips_250_500","trips_500"
"25086","County",2020-07-13,49,"UT",49005,"Cache County",30800,96268,352244,91624,95288,43472,47643,41302,15490,11163,4119,1244,899
"25087","County",2020-07-13,49,"UT",49007,"Carbon County",4774,15495,60965,16114,17079,4298,8643,6003,3693,3164,1607,244,120
"25088","County",2020-07-13,49,"UT",49009,"Daggett County",343,637,2857,696,324,260,459,778,153,163,24,0,0
"25089","County",2020-07-13,49,"UT",49011,"Davis County",83243,268470,1036134,273284,245915,121356,136163,145754,80204,17715,9343,3450,2950
"25090","County",2020-07-13,49,"UT",49013,"Duchesne County",5086,14878,62211,13851,12409,8611,6384,10164,6923,1985,1418,407,59
"25091","County",2020-07-13,49,"UT",49015,"Emery County",2505,7509,28108,4641,4548,830,3178,7948,4485,1901,531,46,0
"25092","County",2020-07-13,49,"UT",49017,"Garfield County",1641,3439,13460,2929,2561,1045,648,2488,1864,1358,502,52,13
"25093","County",2020-07-13,49,"UT",49019,"Grand County",2099,7665,28113,5815,5330,1761,2149,3979,5424,2173,1049,353,80
"25094","County",2020-07-13,49,"UT",49021,"Iron County",14089,38686,133352,27176,33728,16279,15256,17090,9968,7115,4637,1657,446
"25095","County",2020-07-13,49,"UT",49023,"Juab County",2485,9070,37912,9984,7297,4271,2574,5854,3285,3407,760,346,134
"25096","County",2020-07-13,49,"UT",49025,"Kane County",2301,5408,21414,4580,4443,3068,2873,3947,686,1230,454,114,19
"25097","County",2020-07-13,49,"UT",49027,"Millard County",2149,10857,40557,8445,9414,2955,6399,6977,1943,1829,2380,182,33
"25098","County",2020-07-13,49,"UT",49029,"Morgan County",2742,9303,39677,4603,10295,7024,1965,5750,8096,978,804,119,43
"25099","County",2020-07-13,49,"UT",49031,"Piute County",346,1099,6743,1193,648,71,1377,1368,1464,396,226,0,0
"25100","County",2020-07-13,49,"UT",49033,"Rich County",636,1828,5968,1366,733,1000,818,1046,349,386,249,0,21
"25101","County",2020-07-13,49,"UT",49035,"Salt Lake County",282829,869804,3594133,991146,848927,434641,608260,518691,111998,37214,26676,11423,5157
"25102","County",2020-07-13,49,"UT",49037,"San Juan County",3391,12058,48430,13228,8737,3359,3686,6019,6085,5295,1537,471,13
"25103","County",2020-07-13,49,"UT",49039,"Sanpete County",6521,24102,106925,24934,21448,18328,13706,15015,6144,4148,2670,400,132
"25104","County",2020-07-13,49,"UT",49041,"Sevier County",4415,17124,62931,16381,12338,5671,6605,10208,4283,2760,3434,1100,151
"25105","County",2020-07-13,49,"UT",49043,"Summit County",9487,32446,122972,25129,25060,12946,19939,19153,15192,2276,1806,817,654
"25106","County",2020-07-13,49,"UT",49045,"Tooele County",15877,54030,206701,48084,47803,13847,21187,31394,30952,7103,4831,1033,467
"25107","County",2020-07-13,49,"UT",49047,"Uintah County",7448,27990,102018,25247,32230,12371,9463,9560,6656,2346,3204,562,379
"25108","County",2020-07-13,49,"UT",49049,"Utah County",150604,471609,1830277,524379,422058,203511,244873,256547,114586,36042,17002,6862,4417
"25109","County",2020-07-13,49,"UT",49051,"Wasatch County",7207,26033,91878,22620,20267,10817,10526,14547,10698,1072,862,333,136
"25110","County",2020-07-13,49,"UT",49053,"Washington County",39232,132468,469294,97227,99470,69243,92105,66907,19492,10719,8903,4314,914
"25111","County",2020-07-13,49,"UT",49055,"Wayne County",411,2279,8519,1391,2045,290,484,1787,1080,979,322,141,0
"25112","County",2020-07-13,49,"UT",49057,"Weber County",62204,194155,727539,195482,171138,89397,115364,81163,44545,20251,5977,2797,1425
"28226","County",2020-07-14,49,"UT",49001,"Beaver County",1811,4769,24681,6250,6472,1196,829,2589,4513,1850,889,88,5
"28227","County",2020-07-14,49,"UT",49003,"Box Elder County",13046,41904,159686,40139,35272,15840,14456,26353,15875,6890,3631,812,418
"28228","County",2020-07-14,49,"UT",49005,"Cache County",32234,94834,385200,105746,101536,44686,53012,47942,17549,9417,3610,1161,541
"28229","County",2020-07-14,49,"UT",49007,"Carbon County",4940,15329,60376,15275,16759,5560,7905,6424,4026,3029,968,313,117
"28230","County",2020-07-14,49,"UT",49009,"Daggett County",311,669,2747,392,343,152,301,1177,176,195,11,0,0
"28231","County",2020-07-14,49,"UT",49011,"Davis County",86939,264774,1114966,318088,258620,135115,145593,151878,73110,17784,9922,2957,1899
"28232","County",2020-07-14,49,"UT",49013,"Duchesne County",5291,14673,57015,10381,12116,8484,6613,8204,7606,2229,1357,0,25
"28233","County",2020-07-14,49,"UT",49015,"Emery County",2412,7602,32684,6963,5080,1996,5127,6434,4893,1577,576,38,0
"28234","County",2020-07-14,49,"UT",49017,"Garfield County",1605,3475,11692,2883,2842,848,583,1853,1072,1055,489,55,12
"28235","County",2020-07-14,49,"UT",49019,"Grand County",2123,7641,30678,8014,5675,2401,1923,4586,4681,1991,1019,225,163
"28236","County",2020-07-14,49,"UT",49021,"Iron County",15112,37663,136543,28917,33456,17680,15696,19205,7224,7779,5056,1270,260
"28237","County",2020-07-14,49,"UT",49023,"Juab County",2880,8675,35762,8693,7771,3960,3123,4622,4232,1987,945,355,74
"28238","County",2020-07-14,49,"UT",49025,"Kane County",1951,5758,18763,2803,5539,2702,2515,2425,810,1478,372,96,23
"28239","County",2020-07-14,49,"UT",49027,"Millard County",2209,10797,48215,12428,10678,4387,8102,7267,2396,1376,1422,109,50
"28240","County",2020-07-14,49,"UT",49029,"Morgan County",2853,9192,38982,4893,9905,4917,3028,8617,5821,1168,407,161,65
"28241","County",2020-07-14,49,"UT",49031,"Piute County",322,1123,7187,1332,668,66,1363,1330,1699,490,239,0,0
"28242","County",2020-07-14,49,"UT",49033,"Rich County",553,1911,5434,959,738,772,850,1256,412,280,159,0,8
"28243","County",2020-07-14,49,"UT",49035,"Salt Lake County",293034,859599,3687637,983433,894337,467559,617565,525703,122241,35191,28810,8890,3908
"28244","County",2020-07-14,49,"UT",49037,"San Juan County",3375,12074,47293,14157,9980,4579,4173,4452,4831,3683,990,413,35
"28245","County",2020-07-14,49,"UT",49039,"Sanpete County",6371,24252,114685,30482,18389,23550,12805,14692,7651,4791,2023,158,144
"28246","County",2020-07-14,49,"UT",49041,"Sevier County",4482,17057,66167,18207,14045,4432,5598,12486,4245,2766,2954,1189,245
"28247","County",2020-07-14,49,"UT",49043,"Summit County",9742,32191,122537,27452,27384,15103,17568,17610,12578,1962,1913,505,462
"28248","County",2020-07-14,49,"UT",49045,"Tooele County",15558,54349,210198,49004,46613,18440,22276,30389,29693,8153,3967,1142,521
"28249","County",2020-07-14,49,"UT",49047,"Uintah County",7634,27804,103401,24350,29918,15054,8491,12344,7651,2220,2830,213,330
"28250","County",2020-07-14,49,"UT",49049,"Utah County",156247,465966,1903031,530834,446058,214457,261016,273291,113775,33956,21998,4622,3024
"28251","County",2020-07-14,49,"UT",49051,"Wasatch County",7222,26018,101855,23972,29607,12124,12590,11223,10646,932,441,204,116
"28252","County",2020-07-14,49,"UT",49053,"Washington County",40068,131632,488524,95597,107547,70691,102082,66981,20004,11601,10151,3194,676
"28253","County",2020-07-14,49,"UT",49055,"Wayne County",326,2364,8825,1123,3252,425,683,1141,484,1435,231,51,0
"28254","County",2020-07-14,49,"UT",49057,"Weber County",63366,192993,781221,202499,202705,104302,122744,82112,40180,18573,5407,1657,1042
"31368","County",2020-07-15,49,"UT",49001,"Beaver County",1607,4973,22983,7048,4988,1273,1225,2431,3245,1881,776,90,26
"31369","County",2020-07-15,49,"UT",49003,"Box Elder County",13498,41452,159415,39648,31952,16363,15137,29549,14699,6906,3661,1002,498
"31370","County",2020-07-15,49,"UT",49005,"Cache County",32924,94144,386981,106536,104738,47885,52072,46000,16359,9125,2902,1046,318
"31371","County",2020-07-15,49,"UT",49007,"Carbon County",4995,15274,64041,13848,19550,4186,8298,9599,4546,2669,829,391,125
"31372","County",2020-07-15,49,"UT",49009,"Daggett County",311,669,2468,526,250,260,520,732,120,43,17,0,0
"31373","County",2020-07-15,49,"UT",49011,"Davis County",85515,266198,1118432,295193,276603,143350,146339,150332,72653,19420,10537,2281,1724
"31374","County",2020-07-15,49,"UT",49013,"Duchesne County",4940,15024,67793,13039,16426,7086,11303,9342,6534,2379,1322,283,79
"31375","County",2020-07-15,49,"UT",49015,"Emery County",2580,7434,36990,6334,5502,1610,4130,8697,7656,2367,645,49,0
"31376","County",2020-07-15,49,"UT",49017,"Garfield County",1651,3429,10332,2647,1799,613,770,1516,1538,910,492,37,10
"31377","County",2020-07-15,49,"UT",49019,"Grand County",1858,7906,33564,8522,6645,2419,2358,5232,5764,1130,1125,321,48
"31378","County",2020-07-15,49,"UT",49021,"Iron County",14668,38107,145114,32021,34539,21043,16708,18871,9936,6546,4361,845,244
"31379","County",2020-07-15,49,"UT",49023,"Juab County",2489,9066,33870,7928,9224,2521,2479,3180,3837,2983,1233,445,40
"31380","County",2020-07-15,49,"UT",49025,"Kane County",2398,5311,20353,3514,3831,2954,1902,4991,799,1767,463,107,25
"31381","County",2020-07-15,49,"UT",49027,"Millard County",2262,10744,50037,13458,13538,3494,6357,7391,2590,1555,1428,183,43
"31382","County",2020-07-15,49,"UT",49029,"Morgan County",2193,9852,42301,5917,9130,6546,4012,8995,6036,745,843,37,40
"31383","County",2020-07-15,49,"UT",49031,"Piute County",300,1145,6555,1053,561,69,1348,1337,1566,345,276,0,0
"31384","County",2020-07-15,49,"UT",49033,"Rich County",546,1918,6682,1369,1052,745,914,1698,462,280,158,0,4
"31385","County",2020-07-15,49,"UT",49035,"Salt Lake County",292270,860363,3887382,1046170,959632,483951,659750,538146,114972,39912,34530,7234,3085
"31386","County",2020-07-15,49,"UT",49037,"San Juan County",3395,12054,46427,12966,9046,4353,4061,4727,4470,4843,1600,324,37
"31387","County",2020-07-15,49,"UT",49039,"Sanpete County",6774,23849,122462,31839,22192,17129,13877,18793,9917,5855,2741,42,77
"31388","County",2020-07-15,49,"UT",49041,"Sevier County",4444,17095,64373,14828,15524,4560,8182,9718,4391,2681,3338,1015,136
"31389","County",2020-07-15,49,"UT",49043,"Summit County",9137,32796,127101,28046,27541,16384,20748,18575,11742,1707,1219,685,454
"31390","County",2020-07-15,49,"UT",49045,"Tooele County",15040,54867,212702,48450,47955,19249,23884,30829,28203,8010,4647,945,530
"31391","County",2020-07-15,49,"UT",49047,"Uintah County",7505,27933,101234,19528,32362,12869,9841,12863,7905,2435,2796,457,178
"31392","County",2020-07-15,49,"UT",49049,"Utah County",156329,465884,1959364,519324,466243,231454,280658,283221,120630,33199,18562,4050,2023
"31393","County",2020-07-15,49,"UT",49051,"Wasatch County",7279,25961,100869,24560,27719,9938,12412,14590,9127,1439,771,191,122
"31394","County",2020-07-15,49,"UT",49053,"Washington County",40171,131529,496356,90348,114687,69835,96226,78516,19849,12370,11239,2554,732
"31395","County",2020-07-15,49,"UT",49055,"Wayne County",428,2262,10687,2440,2685,350,511,2159,1087,1075,352,28,0
"31396","County",2020-07-15,49,"UT",49057,"Weber County",65817,190542,790845,204059,205004,102830,127581,84579,41719,17350,5391,1679,653
"34510","County",2020-07-16,49,"UT",49001,"Beaver County",1698,4882,18620,4375,3871,963,1200,2354,3477,1547,712,107,14
"34511","County",2020-07-16,49,"UT",49003,"Box Elder County",13619,41331,150674,37335,33226,14284,14551,26689,12201,7190,3870,1019,309
"34512","County",2020-07-16,49,"UT",49005,"Cache County",32338,94730,391378,97810,108021,52023,51306,47650,18710,9880,3823,1888,267
"34513","County",2020-07-16,49,"UT",49007,"Carbon County",5261,15008,67379,17970,17359,4642,9746,7948,5042,3268,1138,239,27
"34514","County",2020-07-16,49,"UT",49009,"Daggett County",286,694,2315,386,257,226,386,675,244,112,29,0,0
"34515","County",2020-07-16,49,"UT",49011,"Davis County",87352,264361,1093636,285086,282528,129121,140138,148547,72276,18697,13343,2630,1270
"34516","County",2020-07-16,49,"UT",49013,"Duchesne County",5124,14840,67854,14146,13332,8480,11599,6813,7825,3495,1478,673,13
"34517","County",2020-07-16,49,"UT",49015,"Emery County",2286,7728,36224,5523,5942,2097,4864,9581,5637,1726,828,26,0
"34518","County",2020-07-16,49,"UT",49017,"Garfield County",1450,3630,11580,2499,1915,778,712,1768,2499,825,525,52,7
"34519","County",2020-07-16,49,"UT",49019,"Grand County",1984,7780,31221,6581,4978,2474,2738,5111,5394,2196,1202,352,195
"34520","County",2020-07-16,49,"UT",49021,"Iron County",14413,38362,150362,37928,35481,13813,18139,20180,9774,7567,6270,1030,180
"34521","County",2020-07-16,49,"UT",49023,"Juab County",2584,8971,33260,7433,8301,2998,2315,4825,3456,2604,1029,228,71
"34522","County",2020-07-16,49,"UT",49025,"Kane County",2617,5092,20706,5859,3487,3327,2228,2784,975,1435,491,88,32
"34523","County",2020-07-16,49,"UT",49027,"Millard County",2282,10724,45838,10271,11081,3371,6027,8912,2290,2025,1737,101,23
"34524","County",2020-07-16,49,"UT",49029,"Morgan County",2410,9635,40471,6336,8463,6355,2752,8956,6524,610,394,39,42
"34525","County",2020-07-16,49,"UT",49031,"Piute County",282,1163,5584,955,449,54,1142,1158,1200,371,255,0,0
"34526","County",2020-07-16,49,"UT",49033,"Rich County",572,1892,6181,1538,1074,869,800,1051,298,388,150,0,13
"34527","County",2020-07-16,49,"UT",49035,"Salt Lake County",295700,856933,3896413,1053633,955179,497448,654935,528424,119805,40243,37529,6312,2905
"34528","County",2020-07-16,49,"UT",49037,"San Juan County",3338,12111,44688,9063,8898,3444,3314,7916,5032,5172,1399,415,35
"34529","County",2020-07-16,49,"UT",49039,"Sanpete County",6918,23705,111116,26186,20992,17123,13912,18369,6013,5391,3069,0,61
"34530","County",2020-07-16,49,"UT",49041,"Sevier County",4856,16683,76708,18701,17544,5995,8189,12215,5485,3668,3881,906,124
"34531","County",2020-07-16,49,"UT",49043,"Summit County",9862,32071,125194,26567,27343,14125,20637,18222,11426,2426,2875,669,904
"34532","County",2020-07-16,49,"UT",49045,"Tooele County",16184,53723,207357,47481,47861,16645,23612,29612,27353,8863,4346,1243,341
"34533","County",2020-07-16,49,"UT",49047,"Uintah County",7608,27830,104170,25287,32281,13714,10574,9254,6254,3185,3004,382,235
"34534","County",2020-07-16,49,"UT",49049,"Utah County",159895,462318,1926918,509785,467279,214847,260489,287165,126924,31823,22246,4230,2130
"34535","County",2020-07-16,49,"UT",49051,"Wasatch County",7496,25744,146998,60880,39560,12623,11207,11778,8644,1199,917,142,48
"34536","County",2020-07-16,49,"UT",49053,"Washington County",41496,130204,507848,100079,110869,69427,103281,73521,19329,13401,14869,2570,502
"34537","County",2020-07-16,49,"UT",49055,"Wayne County",308,2382,9307,1471,2396,98,646,1816,836,1736,199,109,0
"34538","County",2020-07-16,49,"UT",49057,"Weber County",66111,190248,829088,225099,205959,108267,128663,89855,41473,19803,7869,1420,680
"37652","County",2020-07-17,49,"UT",49001,"Beaver County",1907,4673,23144,6068,5723,1681,1571,2323,3134,1830,705,84,25
"37653","County",2020-07-17,49,"UT",49003,"Box Elder County",13834,41116,167842,46840,34141,14034,15694,32615,11967,6900,3813,1446,392
"37654","County",2020-07-17,49,"UT",49005,"Cache County",33513,93555,382855,102692,105087,45554,46718,47190,20590,10075,3100,1647,202
"37655","County",2020-07-17,49,"UT",49007,"Carbon County",5022,15247,68795,16020,17577,4733,9274,9452,7080,3425,985,216,33
"37656","County",2020-07-17,49,"UT",49009,"Daggett County",297,683,2600,316,228,178,457,1179,128,91,23,0,0
"37657","County",2020-07-17,49,"UT",49011,"Davis County",88436,263277,1093097,277242,271501,131025,153419,143279,74467,22300,15684,2448,1732
"37658","County",2020-07-17,49,"UT",49013,"Duchesne County",5208,14756,62558,12260,14958,5008,10452,8378,6362,3037,1691,385,27
"37659","County",2020-07-17,49,"UT",49015,"Emery County",2613,7401,32248,4739,5093,1690,2846,9403,6125,1751,576,25,0
"37660","County",2020-07-17,49,"UT",49017,"Garfield County",1607,3473,11502,2350,2555,649,607,1793,2107,992,419,28,2
"37661","County",2020-07-17,49,"UT",49019,"Grand County",2204,7560,32135,7763,5060,2210,1803,5937,5660,2094,1232,301,75
"37662","County",2020-07-17,49,"UT",49021,"Iron County",14477,38298,147596,31058,33797,14442,16358,27889,10431,6475,5781,1148,217
"37663","County",2020-07-17,49,"UT",49023,"Juab County",2603,8952,32488,5334,9120,3757,2364,4927,4094,1720,889,262,21
"37664","County",2020-07-17,49,"UT",49025,"Kane County",2487,5222,20208,4921,4231,2462,2079,3274,1101,1477,574,89,0
"37665","County",2020-07-17,49,"UT",49027,"Millard County",2381,10625,51732,11305,13574,4102,7214,9968,2484,1677,1339,28,41
"37666","County",2020-07-17,49,"UT",49029,"Morgan County",2476,9569,35976,4459,6543,7480,4286,5139,5939,1136,749,85,160
"37667","County",2020-07-17,49,"UT",49031,"Piute County",324,1121,4854,854,427,56,986,1125,949,293,164,0,0
"37668","County",2020-07-17,49,"UT",49033,"Rich County",669,1795,6196,1866,936,828,631,1106,313,301,197,0,18
"37669","County",2020-07-17,49,"UT",49035,"Salt Lake County",294474,858159,3836323,999897,946943,490997,655356,519327,127647,44961,41434,6646,3115
"37670","County",2020-07-17,49,"UT",49037,"San Juan County",3684,11765,46979,12024,10400,2755,3837,6624,5433,4296,1191,388,31
"37671","County",2020-07-17,49,"UT",49039,"Sanpete County",6839,23784,114028,29105,19127,20964,12283,16478,7027,5436,3328,220,60
"37672","County",2020-07-17,49,"UT",49041,"Sevier County",4995,16544,67148,16641,13956,5974,8380,8230,4512,3271,4676,1434,74
"37673","County",2020-07-17,49,"UT",49043,"Summit County",10397,31536,129507,28694,29682,13430,20406,19547,10158,3645,2534,820,591
"37674","County",2020-07-17,49,"UT",49045,"Tooele County",16557,53350,208724,42658,48652,16825,22864,34296,28748,9349,4019,919,394
"37675","County",2020-07-17,49,"UT",49047,"Uintah County",8018,27420,101283,20324,35437,12823,8999,11101,6711,3222,2257,297,112
"37676","County",2020-07-17,49,"UT",49049,"Utah County",161476,460737,1953601,525039,481389,228978,245490,288837,122062,32993,22584,4086,2143
"37677","County",2020-07-17,49,"UT",49051,"Wasatch County",7569,25671,102425,27545,27409,11373,12273,11375,9836,1195,991,283,145
"37678","County",2020-07-17,49,"UT",49053,"Washington County",42035,129665,498375,98353,107876,69560,94597,75636,23750,12931,12881,2449,342
"37679","County",2020-07-17,49,"UT",49055,"Wayne County",477,2213,9578,1571,1997,779,465,2047,1383,736,544,56,0
"37680","County",2020-07-17,49,"UT",49057,"Weber County",68051,188308,802899,226434,186532,102121,126296,90355,42747,19532,6765,1588,529
"40794","County",2020-07-18,49,"UT",49001,"Beaver County",1722,4858,20844,5516,4153,842,1456,3334,3374,1393,646,111,19
"40795","County",2020-07-18,49,"UT",49003,"Box Elder County",14699,40251,171713,43381,35017,20933,15332,32169,12246,6998,3974,1308,355
"40796","County",2020-07-18,49,"UT",49005,"Cache County",34870,92198,395994,102871,105963,47836,51338,57212,17839,8335,3181,1197,222
